Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Martin Prado 1B,155,609,70,172,36,2,14,82,254,47,53,3,.282,.333,.417,.750,2.3
Paul Goldschmidt 1B,160,602,103,182,36,3,36,125,332,99,145,15,.302,.401,.551,.952,7.0
Gerardo Parra CF,156,601,79,161,43,4,10,48,242,48,100,10,.268,.323,.403,.726,6.1
AJ Pollock LF,137,443,64,119,28,5,8,38,181,33,82,12,.269,.322,.409,.730,3.5
Miguel Montero C,116,413,44,95,14,0,11,42,142,51,110,0,.230,.318,.344,.662,0.1
Didi Gregorius SS,103,357,47,90,16,3,7,28,133,37,65,0,.252,.332,.373,.704,1.4
Aaron Hill 2B,87,327,45,95,21,1,11,41,151,29,48,1,.291,.356,.462,.818,1.1
Cody Ross RF,94,317,33,88,17,1,8,38,131,25,50,3,.278,.331,.413,.745,2.5
Cliff Pennington SS,96,269,25,65,13,1,1,18,83,26,54,2,.242,.310,.309,.618,1.8
Adam Eaton RF,66,250,40,63,10,4,3,22,90,17,44,5,.252,.314,.360,.674,0.0
Jason Kubel LF *,89,241,21,53,8,1,5,32,78,24,82,0,.220,.288,.324,.612,-0.7
Eric Chavez 3B,80,228,28,64,14,2,9,44,109,19,45,1,.281,.332,.478,.810,0.1
Wil Nieves C,71,195,16,58,11,0,1,22,72,8,32,0,.297,.320,.369,.690,-0.3
Willie Bloomquist SS,48,139,16,44,5,1,0,14,51,8,11,0,.317,.360,.367,.727,0.4
Matt Davidson 1B,31,76,8,18,6,0,3,12,33,10,24,0,.237,.333,.434,.768,0.2
Patrick Corbin SP,33,65,8,8,4,0,0,3,12,2,23,0,.123,.162,.185,.346,0.1
Josh Wilson SS,30,60,9,12,1,1,1,4,18,5,17,0,.200,.262,.300,.562,0.4
Wade Miley SP,34,60,2,8,3,0,1,8,14,1,16,0,.133,.148,.233,.381,0.0
Chris Owings 2B,20,55,5,16,5,0,0,5,21,6,10,2,.291,.361,.382,.742,0.3
Eric Hinske 1B,52,52,2,9,3,0,1,6,15,6,17,0,.173,.259,.288,.547,-0.2
Trevor Cahill SP,26,49,2,4,1,1,0,5,7,0,20,0,.082,.082,.143,.224,-0.3
Tony Campana CF,29,46,10,12,0,1,0,0,14,8,14,8,.261,.370,.304,.675,0.1
Tuffy Gosewisch C,14,45,1,8,2,0,0,3,10,0,8,0,.178,.174,.222,.396,-0.3
Alfredo Marte LF,22,43,4,8,3,0,0,4,11,4,12,0,.186,.271,.256,.527,-0.4
Ian Kennedy RP *,22,37,0,5,2,0,0,1,7,2,19,0,.135,.179,.189,.369,0.0
Brandon McCarthy SP,22,37,0,1,0,0,0,0,1,3,15,0,.027,.100,.027,.127,-0.3
Randall Delgado RP,21,32,2,7,0,0,0,1,7,1,13,0,.219,.242,.219,.461,0.2
Josh Collmenter RP,49,11,1,1,0,0,0,0,1,0,5,0,.091,.167,.091,.258,0.0
Tyler Skaggs SP,7,10,0,2,0,0,0,1,2,0,5,0,.200,.200,.200,.400,0.1
Brad Ziegler RP,78,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Langwell RP *,8,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chaz Roe RP,21,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Zeke Spruill SP,6,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
David A. Holmberg P,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Eury De La Rosa RP,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tony Sipp RP,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Heath Bell RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
J.J. Putz RP,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Reynolds RP,30,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Paterson RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Thatcher RP *,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Hernandez RP,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Will Harris RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Charles Brewer SP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5676,685,1468,302,31,130,647,2222,519,1142,62,.259,.323,.391,.715,
