Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Randy Winn LF,155,593,73,178,42,1,14,65,264,44,85,15,.300,.353,.445,.798,2.4
Pedro Feliz 3B,150,557,61,141,28,2,20,72,233,29,70,2,.253,.290,.418,.708,2.0
Omar Vizquel 2B,145,513,54,126,18,3,4,51,162,44,48,14,.246,.305,.316,.621,0.5
Bengie Molina C,134,497,38,137,19,1,19,81,215,15,53,0,.276,.298,.433,.731,0.9
Ray Durham 2B,138,464,56,101,21,2,11,71,159,53,75,10,.218,.295,.343,.638,-1.3
Dave Roberts LF,114,396,61,103,17,9,2,23,144,42,66,31,.260,.331,.364,.695,-1.1
Ryan Klesko 1B,116,362,51,94,27,3,6,44,145,46,68,5,.260,.344,.401,.744,0.2
Barry Bonds LF,126,340,75,94,14,0,28,66,192,132,54,5,.276,.480,.565,1.045,3.2
Rich Aurilia 1B,99,329,40,83,19,2,5,33,121,22,45,0,.252,.304,.368,.672,0.1
Kevin Frandsen 2B,109,264,26,71,12,1,5,31,100,21,24,4,.269,.331,.379,.710,-1.2
Daniel Ortmeier 1B,62,157,20,45,7,4,6,16,78,7,41,2,.287,.317,.497,.814,0.3
Fred Lewis OF,58,157,34,45,6,2,3,19,64,19,32,5,.287,.374,.408,.782,0.7
Rajai Davis CF *,51,142,26,40,9,1,1,7,54,14,25,17,.282,.363,.380,.743,0.7
Nate Schierholtz RF,39,112,9,34,5,3,0,10,45,2,19,3,.304,.316,.402,.718,0.2
Mark Sweeney 1B *,76,90,18,23,8,0,2,10,37,13,18,2,.256,.368,.411,.779,0.6
Guillermo Rodriguez C,39,87,10,22,6,0,1,14,31,10,17,0,.253,.327,.356,.683,-0.1
Eliezer Alfonzo C,26,64,5,16,2,1,1,6,23,2,23,0,.250,.284,.359,.643,0.0
Barry Zito SP,34,62,2,7,0,0,0,3,7,2,16,0,.113,.141,.113,.254,-0.2
Noah Lowry SP,33,57,3,5,2,0,1,5,10,1,15,0,.088,.103,.175,.279,-0.4
Matt Cain SP,32,57,3,4,0,0,2,4,10,2,32,0,.070,.102,.175,.277,-0.3
Todd Linden LF *,30,55,6,10,1,0,0,3,11,5,23,0,.182,.250,.200,.450,-1.0
Tim Lincecum RP,24,43,2,4,1,0,0,0,5,2,21,0,.093,.133,.116,.250,-0.1
Matt Morris SP *,21,38,3,7,1,0,0,1,8,1,10,0,.184,.205,.211,.416,0.1
Russ Ortiz RP,12,17,0,3,1,0,0,3,4,0,4,0,.176,.176,.235,.412,0.1
Lance Niekro 1B,11,17,0,3,0,0,0,0,3,1,5,0,.176,.222,.176,.399,-0.3
Kevin Correia SP,59,15,0,1,0,0,0,0,1,1,4,0,.067,.125,.067,.192,-0.1
Scott McClain 1B,8,11,1,2,0,0,0,0,2,0,2,0,.182,.182,.182,.364,-0.1
Eugenio Velez SS,14,11,5,3,0,2,0,2,7,2,3,4,.273,.385,.636,1.021,0.0
Pat Misch SP,18,9,0,1,0,0,0,0,1,0,3,0,.111,.111,.111,.222,-0.1
Jonathan Sanchez SP,33,6,0,1,1,0,0,1,2,0,3,0,.167,.167,.333,.500,0.0
Luis Figueroa SS,6,5,1,1,0,0,0,0,1,0,0,0,.200,.200,.200,.400,0.1
Travis Blackley SP,2,3,0,1,0,0,0,0,1,0,1,0,.333,.333,.333,.667,0.0
Vinnie Chulk RP,57,3,0,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Scott Atchison RP,22,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Steve Kline RP,68,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brad Hennessey RP,69,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jack Taschner RP,63,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Erick Threets RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Giese SP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Munter RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tyler Walker RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Wilson RP,24,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Armando Benitez RP *,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Randy Messenger RP *,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5538,683,1407,267,37,131,641,2141,532,907,119,.254,.322,.387,.708,
