Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Angel Pagan LF,154,605,95,174,38,15,8,56,266,48,97,29,.288,.338,.440,.778,4.0
Buster Posey C,148,530,78,178,39,1,24,103,291,69,96,1,.336,.408,.549,.957,7.2
Melky Cabrera RF,113,459,84,159,25,10,11,60,237,36,63,13,.346,.390,.516,.906,4.6
Brandon Crawford SS,143,435,44,108,26,3,4,45,152,33,95,1,.248,.304,.349,.653,2.3
Brandon Belt 1B,145,411,47,113,27,6,7,56,173,54,106,12,.275,.360,.421,.781,2.7
Pablo Sandoval 3B,108,396,59,112,25,2,12,63,177,38,59,1,.283,.342,.447,.789,2.0
Gregor Blanco LF,141,393,56,96,14,5,5,34,135,51,104,26,.244,.333,.344,.676,2.0
Ryan Theriot 2B,104,352,45,95,16,1,0,28,113,24,47,13,.270,.316,.321,.637,-0.4
Joaquin Arias SS,112,319,30,86,13,5,5,34,124,13,44,5,.270,.304,.389,.693,1.0
Marco Scutaro 2B *,61,243,40,88,16,1,3,44,115,13,14,2,.362,.385,.473,.859,2.1
Hunter Pence RF *,59,219,28,48,11,2,7,45,84,19,60,1,.219,.287,.384,.671,0.1
Hector Sanchez C,74,218,22,61,15,0,3,34,85,5,52,0,.280,.295,.390,.685,0.7
Nate Schierholtz RF *,77,175,15,44,4,5,5,16,73,18,36,3,.251,.321,.417,.739,0.9
Emmanuel Burriss LF,60,136,15,29,1,0,0,7,30,10,25,5,.213,.270,.221,.491,-1.2
Brett Pill 1B,48,105,10,22,3,0,4,11,37,6,19,1,.210,.265,.352,.618,-0.2
Aubrey Huff 1B,52,78,7,15,4,0,1,7,22,16,12,0,.192,.326,.282,.608,0.2
Matt Cain SP,35,74,6,13,2,0,1,6,18,2,33,0,.176,.197,.243,.441,0.7
Madison Bumgarner SP,32,68,4,11,1,0,2,6,18,1,25,0,.162,.174,.265,.439,0.4
Justin Christian RF,34,56,6,7,1,0,0,2,8,5,3,2,.125,.197,.143,.340,-0.4
Ryan Vogelsong SP,31,54,5,5,1,0,0,0,6,3,31,0,.093,.155,.111,.266,-0.1
Barry Zito SP,32,53,3,4,0,0,0,2,4,6,12,0,.075,.169,.075,.245,-0.1
Xavier Nady RF *,19,50,6,12,3,1,1,7,20,6,13,0,.240,.333,.400,.733,0.2
Tim Lincecum RP,33,45,2,4,0,0,0,3,4,6,26,0,.089,.196,.089,.285,0.1
Charlie Culberson SS,6,22,0,3,0,0,0,1,3,0,7,0,.136,.136,.136,.273,-0.2
Conor Gillaspie 3B,6,20,2,3,1,0,0,2,4,0,2,0,.150,.150,.200,.350,-0.5
Francisco Peguero LF,17,16,6,3,0,0,0,0,3,0,7,3,.188,.188,.188,.375,0.6
Eli Whiteside C,12,11,3,1,1,0,0,2,2,1,4,0,.091,.214,.182,.396,0.0
Eric Hacker RP,4,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Santiago Casilla RP,73,3,0,1,0,0,0,1,1,0,1,0,.333,.333,.333,.667,0.0
Jeremy Affeldt RP,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Yusmeiro Petit RP,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Steve Edlefsen RP,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
George Kontos RP,44,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brad Penny SP,22,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Clay Hensley SP,60,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Shane Loux SP,19,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Mijares RP *,27,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dan Otero RP,12,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Travis Blackley SP *,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jean Machi RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Javier Lopez RP,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Guillermo Mota RP,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dan Joseph Runzler RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sergio Romo RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Wilson RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5558,718,1495,287,57,103,675,2205,483,1097,118,.269,.327,.397,.724,
