Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Hunter Pence RF,162,650,106,180,29,10,20,74,289,52,130,13,.277,.332,.445,.777,3.6
Pablo Sandoval 3B,157,588,68,164,26,3,16,73,244,39,85,0,.279,.324,.415,.739,3.4
Buster Posey C,147,547,72,170,28,2,22,89,268,47,69,0,.311,.364,.490,.854,5.2
Brandon Crawford SS,153,491,54,121,20,10,10,69,191,59,129,5,.246,.324,.389,.713,3.2
Michael Morse 1B,131,438,48,122,32,3,16,61,208,31,121,0,.279,.336,.475,.811,1.0
Gregor Blanco LF,146,393,51,102,18,6,5,38,147,41,77,16,.260,.333,.374,.707,1.2
Angel Pagan LF,96,383,56,115,21,2,3,27,149,25,53,16,.300,.342,.389,.731,1.4
Joe Panik 2B,73,269,31,82,10,2,1,18,99,16,33,0,.305,.343,.368,.711,1.1
Brandon Belt 1B,61,214,30,52,8,0,12,27,96,18,64,3,.243,.306,.449,.755,0.9
Brandon Hicks SS,71,204,27,33,6,1,8,22,65,32,77,0,.162,.280,.319,.599,0.6
Joaquin Arias SS,107,193,18,49,9,0,0,15,58,8,23,1,.254,.281,.301,.581,-0.4
Hector Sanchez C,66,163,8,32,8,0,3,28,49,8,55,0,.196,.237,.301,.538,-0.3
Tyler Eugene Colvin LF,57,139,16,31,10,3,2,18,53,8,45,1,.223,.268,.381,.650,-0.3
Juan Perez LF,61,100,13,17,7,0,1,3,27,5,25,0,.170,.224,.270,.494,-1.1
Ehire Adrianza 3B,53,97,10,23,6,0,0,5,29,5,22,1,.237,.279,.299,.578,-0.3
Andrew Susac C,35,88,13,24,8,0,3,19,41,7,28,0,.273,.326,.466,.792,1.0
Adam Duvall LF,28,73,8,14,2,0,3,5,25,3,20,0,.192,.234,.342,.576,0.0
Travis Ishikawa 1B *,47,73,7,20,3,0,2,15,29,6,23,0,.274,.333,.397,.731,0.3
Madison Bumgarner SP,34,66,10,17,2,0,4,15,31,2,29,0,.258,.286,.470,.755,1.3
Ryan Vogelsong SP,32,61,3,7,2,0,0,2,9,2,20,0,.115,.156,.148,.304,-0.1
Matt Duffy 3B,34,60,5,16,2,0,0,8,18,1,14,0,.267,.302,.300,.602,-0.1
Tim Hudson SP,31,53,0,2,0,0,0,1,2,2,20,0,.038,.089,.038,.127,-0.5
Tim Lincecum RP,34,44,2,3,0,0,0,1,3,4,26,0,.068,.146,.068,.214,-0.1
Matt Cain SP,15,27,1,4,0,0,0,0,4,2,13,0,.148,.233,.148,.381,0.1
Yusmeiro Petit RP,39,25,2,1,0,0,0,0,1,1,13,0,.040,.077,.040,.117,-0.2
Jake Peavy SP *,12,23,1,0,0,0,0,0,0,0,14,0,.000,.000,.000,.000,-0.3
Chris Dominguez 3B,8,17,1,1,0,0,1,2,4,1,4,0,.059,.111,.235,.346,-0.3
Marco Scutaro 2B,5,11,1,1,0,0,0,0,1,1,3,0,.091,.167,.091,.258,-0.3
Dan Uggla 2B *,4,11,1,0,0,0,0,0,0,1,6,0,.000,.083,.000,.083,-0.2
Gary Brown CF,7,7,1,3,0,0,0,1,3,0,0,0,.429,.429,.429,.857,0.2
Tony Abreu 2B,3,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
Guillermo Quiroz C,2,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-0.1
David Huff RP *,16,3,1,1,0,0,0,0,1,0,2,0,.333,.333,.333,.667,0.0
Jean Machi RP,71,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.2
George Kontos RP,24,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Heston SP,3,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Santiago Casilla RP,54,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Juan Gutierrez RP,61,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeremy Affeldt RP,62,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Javier Lopez RP,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hunter Strickland RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Erik Cordier SP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brett Bochy RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jake Dunning RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sergio Romo RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Kickham RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5523,665,1407,257,42,132,636,2144,427,1245,56,.255,.311,.388,.699,
