Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Brandon Crawford SS,151,531,63,135,28,2,14,54,209,50,122,4,.254,.325,.394,.719,2.6
Andrew McCutchen CF *,130,482,65,123,28,2,15,55,200,73,123,13,.255,.357,.415,.772,2.0
Evan Longoria 3B,125,480,51,117,25,4,16,54,198,22,101,3,.244,.281,.413,.694,1.9
Gorkys Hernandez CF,142,414,52,97,16,2,15,40,162,27,113,8,.234,.285,.391,.676,0.5
Brandon Belt 1B,112,399,50,101,18,2,14,46,165,49,107,4,.253,.342,.414,.756,2.7
Buster Posey C,105,398,47,113,22,1,5,41,152,45,53,3,.284,.359,.382,.741,2.9
Joe Panik 2B,102,358,38,91,14,1,4,24,119,26,30,4,.254,.307,.332,.639,-0.1
Alen Hanson 2B,110,294,36,74,17,5,8,39,125,9,71,7,.252,.274,.425,.699,0.5
Nick Hundley C,96,282,34,68,13,2,10,31,115,22,85,2,.241,.298,.408,.706,0.0
Hunter Pence RF,97,235,19,53,11,1,4,24,78,11,59,5,.226,.258,.332,.590,-0.9
Pablo Sandoval 3B,92,230,22,57,10,1,9,40,96,19,52,0,.248,.310,.417,.727,0.1
Austin Slater RF,74,199,21,50,6,1,1,23,61,20,69,7,.251,.333,.307,.640,0.2
Gregor Blanco LF,68,189,19,41,7,3,2,12,60,12,58,6,.217,.262,.317,.580,-0.8
Austin Jackson CF *,59,149,12,36,8,0,0,13,44,14,59,2,.242,.309,.295,.604,-1.2
Steven Duggar CF,41,141,20,36,11,1,2,17,55,10,44,5,.255,.303,.390,.693,1.1
Kelby Tomlinson 3B,63,140,9,29,4,2,0,10,37,9,35,0,.207,.265,.264,.529,-0.1
Mac Williamson LF,28,94,14,20,4,0,4,11,36,11,27,1,.213,.295,.383,.678,0.5
Chase d'Arnaud 3B,42,93,9,20,5,0,3,9,34,4,37,2,.215,.253,.366,.618,-0.1
Aramis Garcia C,19,63,8,18,1,0,4,9,31,2,31,0,.286,.308,.492,.800,0.3
Chris Shaw LF,22,54,2,10,2,0,1,7,15,7,23,1,.185,.274,.278,.552,-0.4
Derek Holland RP,34,53,2,3,1,0,0,0,4,1,33,0,.057,.074,.075,.150,-0.4
Andrew Suarez SP,27,47,1,3,0,0,0,0,3,2,27,0,.064,.102,.064,.166,-0.2
Madison Bumgarner SP,21,44,2,7,2,0,0,4,9,1,20,0,.159,.174,.205,.378,0.1
Chris Stratton RP,28,43,0,6,1,0,0,5,7,0,26,0,.140,.136,.163,.299,0.0
Dereck Rodriguez SP,20,32,0,3,1,0,0,1,4,0,16,0,.094,.094,.125,.219,-0.2
Ty Blach SP,49,29,0,1,0,0,0,0,1,2,15,0,.034,.097,.034,.131,-0.2
Miguel Gomez 3B,9,15,3,4,0,0,0,1,4,0,5,0,.267,.267,.267,.533,0.1
Johnny Cueto SP,7,12,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.2
Abiatal Avelino 2B,6,11,1,3,0,0,0,0,3,0,3,0,.273,.273,.273,.545,0.1
Jeff Samardzija SP,8,10,0,1,0,0,0,0,1,0,6,0,.100,.100,.100,.200,0.0
Ryder Jones 3B,5,8,2,3,0,0,2,3,9,0,5,0,.375,.375,1.125,1.500,0.2
Casey Kelly SP,7,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Tyler Beede SP,2,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Roberto Gomez RP,5,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Pierce Johnson RP,35,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Reyes Moronta RP,63,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
D.J. Snelten P,4,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Derek Law RP,7,1,1,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Total,162,5541,603,1324,255,30,133,573,2038,448,1467,77,.239,.300,.368,.667,
