Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Seth Smith RF,136,443,55,118,31,5,12,48,195,69,87,1,.266,.367,.440,.807,3.9
Alexi Amarista SS,148,423,39,101,13,2,5,40,133,29,69,12,.239,.286,.314,.600,2.0
Will Venable RF,146,406,47,91,13,2,8,33,132,33,107,11,.224,.288,.325,.613,0.9
Jedd Gyorko 1B,111,400,37,84,17,1,10,51,133,36,100,3,.210,.280,.333,.612,-0.5
Yasmani Grandal C,128,377,47,85,19,1,15,49,151,58,115,3,.225,.327,.401,.728,1.2
Everth Cabrera SS,90,357,36,83,13,1,3,20,107,20,86,18,.232,.272,.300,.572,0.6
Rene Rivera C,103,294,27,74,18,1,11,44,127,27,76,0,.252,.319,.432,.751,3.1
Chase Headley 3B *,77,279,27,64,12,1,7,32,99,22,73,4,.229,.296,.355,.651,1.4
Yonder Alonso 1B,84,267,27,64,19,1,7,27,106,17,36,6,.240,.285,.397,.682,1.3
Cameron Maybin LF,95,251,24,59,13,4,1,15,83,19,56,4,.235,.290,.331,.621,0.5
Chris Denorfia LF *,89,248,25,60,10,3,1,16,79,18,51,8,.242,.293,.319,.612,0.0
Tommy Medica 1B,102,240,31,56,11,2,9,27,98,14,75,6,.233,.286,.408,.694,0.9
Yangervis Solarte 3B *,56,217,30,58,5,1,4,17,77,23,24,0,.267,.336,.355,.691,0.4
Carlos Quentin LF,50,130,9,23,6,0,4,18,41,17,33,0,.177,.284,.315,.599,-0.7
Rymer Liriano CF,38,109,13,24,2,0,1,6,29,9,39,4,.220,.289,.266,.555,-0.6
Jake Goebbert 1B,51,101,12,22,1,3,1,10,32,12,32,2,.218,.313,.317,.630,-0.1
Abraham Almonte RF *,32,98,9,26,5,0,2,7,37,6,20,1,.265,.305,.378,.682,0.6
Chris Nelson 3B,27,73,5,17,3,0,0,7,20,7,14,1,.233,.296,.274,.570,0.0
Cory Spangenberg 3B,20,62,7,18,2,1,2,9,28,2,14,4,.290,.313,.452,.764,0.2
Nick Hundley C *,33,59,1,16,3,0,1,3,22,0,13,0,.271,.271,.373,.644,0.1
Tyson Ross SP,32,56,6,10,1,0,0,3,11,3,22,0,.179,.230,.196,.426,0.5
Jace Peterson 2B,27,53,3,6,0,0,0,0,6,2,18,2,.113,.161,.113,.274,-0.6
Ian Kennedy RP,33,52,3,6,1,0,1,5,10,5,24,0,.115,.193,.192,.385,0.3
Eric Stults SP,32,48,1,4,1,0,0,1,5,1,18,0,.083,.102,.104,.206,-0.2
Xavier Nady RF,22,37,4,5,1,0,3,4,15,5,9,0,.135,.238,.405,.644,-0.2
Andrew Cashner SP,23,35,3,6,1,1,0,2,9,1,14,0,.171,.194,.257,.452,0.4
Brooks Conrad 2B,13,30,2,3,1,0,1,2,7,3,14,0,.100,.176,.233,.410,-0.5
Jeff Francoeur LF,10,24,2,2,0,0,0,1,2,3,7,0,.083,.179,.083,.262,-0.2
Odrisamer Despaigne SP,16,24,0,0,0,0,0,0,0,1,10,0,.000,.040,.000,.040,-0.3
Jesse Hahn RP,15,22,1,2,0,0,0,1,2,0,12,0,.091,.091,.091,.182,-0.1
Irving Falu 2B *,11,20,0,3,0,0,0,0,3,3,4,1,.150,.261,.150,.411,0.0
Robbie Erlin RP,13,18,0,2,0,0,0,1,2,1,6,0,.111,.158,.111,.269,0.0
Kyle Blanks 1B *,5,10,1,2,0,0,0,0,2,0,3,0,.200,.200,.200,.400,-0.1
Adam Moore C,9,10,1,2,1,0,0,1,3,2,5,0,.200,.333,.300,.633,-0.1
Tim Stauffer RP,44,7,0,1,0,0,0,0,1,0,2,0,.143,.143,.143,.286,0.0
Donn Roach RP,16,4,0,1,1,0,0,0,2,0,1,0,.250,.250,.500,.750,0.1
Jason Lane RP,3,3,0,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Joe Wieland RP,4,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Alex Torres RP,70,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Nick Vincent RP,63,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Billy Buckner SP,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dale Thayer RP,70,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Kevin Quackenbush RP,56,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Leonel Enrique Campos RP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Troy Patton RP *,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Huston Street RP *,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Blaine Boyer RP,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
R.J. Alvarez RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Frank Garces RP,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hector Ambriz RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joaquin Benoit RP,53,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5294,535,1199,224,30,109,500,1810,468,1294,91,.226,.292,.342,.634,
