Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Chase Headley 3B,161,610,77,161,29,3,11,58,229,56,139,17,.264,.327,.375,.702,3.6
Adrian Gonzalez 1B,160,591,87,176,33,0,31,101,302,93,114,0,.298,.393,.511,.904,4.1
David Eckstein 2B,116,442,49,118,23,0,1,29,144,27,35,8,.267,.321,.326,.647,1.2
Jerry Hairston Jr. 3B,119,430,53,105,13,2,10,50,152,31,54,9,.244,.299,.353,.652,1.0
Will Venable RF,131,392,60,96,11,7,13,51,160,45,128,29,.245,.324,.408,.732,2.5
Yorvit Torrealba C,95,325,31,88,14,0,7,37,123,33,67,7,.271,.343,.378,.721,2.4
Scott Hairston LF,104,295,34,62,10,0,10,36,102,31,69,6,.210,.295,.346,.640,0.9
Tony Gwynn CF,117,289,30,59,9,3,3,20,83,41,50,17,.204,.304,.287,.591,2.1
Chris Denorfia LF,99,284,41,77,15,2,9,36,123,27,51,8,.271,.335,.433,.769,1.9
Nick Hundley C,85,273,33,68,18,2,8,43,114,25,66,0,.249,.308,.418,.726,-0.2
Miguel Tejada 2B *,59,235,31,63,10,0,8,32,97,15,28,2,.268,.317,.413,.730,1.1
Everth Cabrera SS,76,212,22,44,6,3,1,22,59,19,54,10,.208,.279,.278,.557,0.0
Ryan Ludwick LF *,59,209,19,44,7,0,6,26,69,24,57,0,.211,.301,.330,.631,-0.6
Aaron Cunningham LF,53,132,17,38,12,1,1,15,55,7,28,1,.288,.331,.417,.748,0.1
Oscar Salazar 3B,85,131,19,31,4,0,3,19,44,16,23,1,.237,.318,.336,.653,-0.4
Kyle Blanks 1B,33,102,14,16,6,1,3,15,33,15,46,1,.157,.283,.324,.607,0.1
Matt Stairs 1B,78,99,14,23,6,0,6,16,47,11,32,2,.232,.306,.475,.781,0.4
Clayton Richard SP,33,61,5,9,2,0,0,5,11,1,21,0,.148,.172,.180,.352,0.2
Jon Garland SP,34,56,6,12,1,0,0,2,13,6,18,0,.214,.286,.232,.518,0.6
Mat Latos SP,31,54,3,6,2,0,1,3,11,0,29,0,.111,.111,.204,.315,-0.1
Luis Durango LF,28,48,8,12,0,0,0,4,12,4,7,5,.250,.308,.250,.558,0.0
Kevin Correia SP,28,44,4,6,1,0,0,5,7,2,20,0,.136,.174,.159,.333,0.0
Wade LeBlanc SP,27,44,2,13,0,0,0,1,13,1,12,0,.295,.311,.295,.607,0.5
Lance Zawadzki SS,20,35,4,7,2,0,0,1,9,5,7,1,.200,.300,.257,.557,-0.2
Tim Stauffer RP,32,17,2,3,2,0,0,2,5,2,12,0,.176,.263,.294,.557,0.2
Mike Baxter RF,9,8,0,1,0,0,0,1,1,0,2,0,.125,.111,.125,.236,-0.2
Cory Luebke RP,4,5,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.1
Chris Young SP,4,5,0,0,0,0,0,0,0,1,4,0,.000,.167,.000,.167,0.0
Sean Gallagher RP *,15,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Heath Bell RP,67,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryan Webb RP,54,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Ernesto Frieri RP,33,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Adam Russell RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luke Gregerson RP,80,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Edward Mujica RP,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chris Stewart C,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Thatcher RP,65,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cesar Ramos SP,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis Perdomo RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5434,665,1338,236,24,132,630,2018,538,1183,124,.246,.317,.371,.689,
