Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Adrian Gonzalez 1B,160,552,90,153,27,2,40,99,304,119,109,1,.277,.407,.551,.958,6.6
Chase Headley 3B,156,543,62,142,31,2,12,64,213,62,133,10,.262,.342,.392,.734,0.4
Kevin Kouzmanoff 3B,141,529,50,135,31,1,18,88,222,27,106,1,.255,.302,.420,.722,1.2
David Eckstein 2B,136,503,64,131,27,2,2,51,168,39,46,3,.260,.323,.334,.657,0.7
Tony Gwynn CF,119,393,59,106,11,6,2,21,135,48,65,11,.270,.350,.344,.693,2.8
Everth Cabrera SS,103,377,59,96,18,8,2,31,136,46,88,25,.255,.342,.361,.703,1.2
Will Venable RF,95,293,38,75,14,2,12,38,129,25,89,6,.256,.323,.440,.763,0.8
Nick Hundley C,78,256,23,61,15,2,8,30,104,28,76,5,.238,.313,.406,.719,0.9
Brian Giles RF,61,225,18,43,10,1,2,23,61,26,31,1,.191,.277,.271,.548,-2.0
Luis Rodriguez SS,93,208,18,42,6,0,2,16,54,37,23,1,.202,.319,.260,.578,-0.9
Henry Blanco C,67,204,21,48,12,0,6,16,78,26,50,0,.235,.320,.382,.703,0.2
Scott Hairston LF *,56,197,26,59,14,1,10,29,105,17,45,8,.299,.358,.533,.891,2.2
Edgar Gonzalez 3B,82,153,16,33,8,2,4,18,57,11,36,1,.216,.278,.373,.651,-0.5
Kyle Blanks 1B,54,148,24,37,9,0,10,22,76,18,55,1,.250,.355,.514,.868,0.8
Eliezer Alfonzo C,37,114,6,20,3,0,2,8,29,3,34,0,.175,.197,.254,.451,-0.3
Jody Gerut CF *,37,113,17,25,6,0,4,14,43,5,22,2,.221,.248,.381,.628,0.4
Oscar Salazar 3B *,55,108,12,29,8,2,3,19,50,12,16,0,.269,.339,.463,.802,0.0
Chris Burke 3B,32,82,8,17,5,0,1,5,25,6,16,4,.207,.270,.305,.575,-0.4
Drew Macias LF,51,76,8,15,6,0,1,7,24,13,15,0,.197,.322,.316,.638,-0.2
Kevin Correia SP,37,55,2,8,1,0,0,0,9,2,21,0,.145,.175,.164,.339,0.1
Josh Wilson SS *,16,38,2,4,2,0,0,1,6,3,9,0,.105,.190,.158,.348,-0.7
Chad Gaudin RP *,20,28,0,1,0,0,0,0,1,1,14,0,.036,.069,.036,.105,-0.2
Josh Geer SP,19,24,2,4,1,0,0,1,5,2,10,0,.167,.231,.208,.439,0.1
Jake Peavy SP *,13,23,2,2,0,0,0,0,2,1,4,0,.087,.125,.087,.212,-0.1
Chris Young SP,14,23,2,6,0,0,0,2,6,2,7,0,.261,.320,.261,.581,0.3
Tim Stauffer RP,14,23,1,4,0,0,0,0,4,1,13,0,.174,.240,.174,.414,0.1
Clayton Richard SP *,12,20,1,1,0,0,0,2,1,0,9,0,.050,.048,.050,.098,-0.1
Mat Latos SP,10,19,0,1,0,0,0,0,1,0,9,0,.053,.053,.053,.105,-0.2
Jose Lobaton C,7,17,0,3,0,0,0,0,3,0,5,0,.176,.176,.176,.353,-0.2
Cliff Floyd LF,10,16,0,2,0,0,0,0,2,1,7,0,.125,.176,.125,.301,-0.2
Wade LeBlanc SP,9,13,0,1,0,0,0,0,1,1,3,0,.077,.143,.077,.220,-0.1
Luis Durango LF,9,11,3,6,0,0,0,0,6,2,2,2,.545,.615,.545,1.161,0.3
Walter Silva RP,6,8,2,3,0,0,0,0,3,0,3,0,.375,.375,.375,.750,0.1
Edward Mujica RP,67,8,1,2,0,0,0,0,2,0,2,0,.250,.250,.250,.500,0.0
Luis Perdomo RP,35,6,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.1
Cesar Ramos SP,5,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Josh Banks SP,6,4,1,0,0,0,0,0,0,2,0,0,.000,.333,.000,.333,0.0
Shawn Hill SP,3,4,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Cesar Carrillo RP,3,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Craig Stansberry 3B,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Adam Russell RP,15,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luke Gregerson RP,72,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Ekstrom RP,12,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Frankie De La Cruz RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Edwin Moreno CF,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Greg Burke RP,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ernesto Frieri RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Thatcher RP,52,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Aaron Poreda RP *,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Heath Bell RP,68,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Duaner Sanchez RP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryan Webb RP,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Arturo Lopez RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Sean Gallagher RP *,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cla Meredith RP *,35,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5425,638,1315,265,31,141,605,2065,586,1182,82,.242,.321,.381,.701,
