Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Chase Headley 3B,161,604,95,173,31,2,31,115,301,86,157,17,.286,.376,.498,.875,6.0
Yonder Alonso 1B,155,549,47,150,39,0,9,62,216,62,101,3,.273,.348,.393,.741,1.1
Cameron Maybin LF,147,507,67,123,20,5,8,45,177,44,110,26,.243,.306,.349,.656,2.7
Will Venable RF,148,417,62,110,26,8,9,45,179,41,94,24,.264,.335,.429,.765,2.1
Everth Cabrera SS,115,398,49,98,19,3,2,24,129,43,110,44,.246,.324,.324,.648,1.5
Chris Denorfia LF,130,348,56,102,19,6,8,36,157,27,52,13,.293,.345,.451,.796,2.1
Logan Forsythe 1B,91,315,45,86,13,3,6,26,123,28,57,8,.273,.343,.390,.733,0.7
Jesus Guzman 1B,120,287,32,71,18,2,9,48,120,29,71,3,.247,.319,.418,.737,0.8
Carlos Quentin LF,86,284,44,74,21,0,16,46,143,36,41,0,.261,.374,.504,.877,1.4
Alexi Amarista SS *,105,275,35,66,15,5,5,32,106,17,42,8,.240,.282,.385,.668,0.2
Nick Hundley C,58,204,14,32,7,1,3,22,50,15,56,0,.157,.219,.245,.464,-0.6
John D Baker C,63,193,17,46,8,0,0,14,54,20,41,2,.238,.310,.280,.590,0.3
Yasmani Grandal C,60,192,28,57,7,1,8,36,90,31,39,0,.297,.394,.469,.863,2.7
Mark Kotsay LF,82,143,9,37,8,0,2,14,51,11,14,0,.259,.314,.357,.671,-0.2
Orlando Hudson 3B *,35,123,11,26,0,5,1,11,39,8,27,3,.211,.260,.317,.577,-0.2
Andy Parrino 2B,55,116,9,24,5,0,1,6,32,17,35,1,.207,.316,.276,.592,0.0
Jason Bartlett LF,29,83,8,11,5,0,0,4,16,12,27,0,.133,.240,.193,.432,-0.9
Clayton Richard SP,36,69,5,6,2,0,1,7,11,1,40,0,.087,.099,.159,.258,-0.2
Edinson Volquez SP,32,56,2,4,1,0,0,1,5,1,29,0,.071,.088,.089,.177,-0.3
Jason Marquis SP *,17,32,3,9,3,0,0,1,12,0,12,0,.281,.303,.375,.678,0.5
Anthony Bass RP,25,31,3,4,0,1,0,5,6,0,13,1,.129,.129,.194,.323,0.2
Eric Stults SP *,18,28,3,7,2,0,0,3,9,0,10,0,.250,.250,.321,.571,0.2
Jeremy Hermida RF,13,24,2,6,1,1,0,2,9,3,7,1,.250,.333,.375,.708,0.2
James Darnell LF,7,17,1,4,1,0,1,1,8,2,2,0,.235,.316,.471,.786,-0.2
Ross Ohlendorf RP,13,16,2,1,0,0,0,0,1,0,8,0,.063,.063,.063,.125,-0.2
Blake Tekotte CF,11,15,0,2,0,0,0,0,2,0,4,1,.133,.133,.133,.267,-0.3
Kip Wells SP,8,12,1,1,0,0,0,0,1,0,5,0,.083,.154,.083,.237,0.0
Andrew Werner SP,8,12,0,1,0,0,0,0,1,0,4,0,.083,.083,.083,.167,0.0
Cory Luebke RP,5,11,0,0,0,0,0,0,0,0,6,0,.000,.000,.000,.000,-0.1
Casey Kelly SP,7,10,0,2,0,0,0,0,2,0,4,0,.200,.200,.200,.400,0.0
Jeff Suppan SP,8,10,0,1,0,0,0,0,1,1,1,0,.100,.182,.100,.282,0.0
Joe Wieland RP,5,8,0,2,1,0,0,2,3,0,2,0,.250,.250,.375,.625,0.1
Andrew Cashner SP,33,7,0,1,0,0,0,0,1,1,2,0,.143,.250,.143,.393,0.0
Kyle Blanks 1B,4,5,0,1,0,0,0,0,1,1,2,0,.200,.333,.200,.533,0.0
Eddy Rodriguez C,2,5,1,1,0,0,1,1,4,2,3,0,.200,.429,.800,1.229,0.2
Ali Solis C,5,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Miles Mikolas SP,25,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Micah Owings RP,6,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Brad Boxberger RP,24,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Nick Vincent RP,27,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Tim Stauffer RP,1,1,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0.0
Luke Gregerson RP,77,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dustin Moseley SP,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cory Burns RP,17,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Alex Hinshaw RP *,31,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brad Brach RP,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Palmer SP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Huston Street RP,40,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ernesto Frieri RP *,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Thatcher RP,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Josh Spence RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dale Thayer RP,64,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tommy Layne RP,26,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5422,651,1339,272,43,121,610,2060,539,1238,155,.247,.319,.380,.699,
