Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Mark Loretta 3B,154,589,74,185,28,4,13,72,260,54,62,5,.314,.372,.441,.814,4.6
Sean Burroughs 3B,146,517,62,148,27,6,7,58,208,44,75,7,.286,.352,.402,.755,1.7
Mark Kotsay LF,128,482,64,128,28,4,7,38,185,56,82,6,.266,.343,.384,.726,2.3
Ramon Vazquez SS,116,422,56,110,17,4,3,30,144,52,88,10,.261,.342,.341,.684,1.0
Rondell White LF *,115,413,49,115,17,3,18,66,192,25,71,1,.278,.330,.465,.795,1.8
Ryan Klesko 1B,121,397,47,100,18,0,21,67,181,65,83,2,.252,.354,.456,.810,0.6
Xavier Nady RF,110,371,50,99,17,1,9,39,145,24,74,6,.267,.321,.391,.712,1.0
Gary Bennett C,96,307,26,73,15,0,2,42,94,24,48,3,.238,.296,.306,.602,0.5
Gary Matthews Jr. CF *,103,306,50,83,19,1,4,22,116,34,66,12,.271,.346,.379,.725,2.0
Phil Nevin DH,59,226,30,63,8,0,13,46,110,21,44,2,.279,.339,.487,.825,0.4
Brian Buchanan OF,115,198,29,52,10,2,8,29,90,24,51,6,.263,.346,.455,.801,0.4
Lou Merloni 2B *,65,151,20,41,7,2,1,17,55,22,33,2,.272,.362,.364,.726,0.1
Miguel Ojeda C,61,141,13,33,6,0,4,22,51,18,26,1,.234,.331,.362,.693,0.2
Dave Hansen 3B,110,135,13,33,4,1,2,15,45,23,25,1,.244,.358,.333,.692,-0.1
Brian Giles RF *,29,104,23,31,4,2,4,18,51,20,10,4,.298,.414,.490,.904,1.0
Keith Lockhart 2B,62,95,18,23,5,1,3,8,39,13,19,0,.242,.339,.411,.750,-0.2
Donaldo Mendez SS,26,84,10,19,6,0,2,9,31,7,32,1,.226,.298,.369,.667,0.0
Shane Victorino RF,36,73,8,11,2,0,0,4,13,7,17,7,.151,.232,.178,.410,-0.2
Brian Lawrence SP,33,67,7,15,2,0,1,5,20,3,18,0,.224,.257,.299,.556,0.6
Khalil Greene SS,20,65,8,14,4,1,2,6,26,4,19,0,.215,.271,.400,.671,0.0
Wiki Gonzalez C,24,65,1,13,5,0,0,10,18,5,13,0,.200,.264,.277,.541,-0.4
Adam Eaton P,39,56,4,11,3,0,2,3,20,4,25,0,.196,.262,.357,.619,0.5
Jake Peavy SP,32,55,4,4,0,0,0,1,4,3,21,0,.073,.150,.073,.223,-0.2
Mike Rivera C,19,53,2,9,1,0,1,2,13,5,11,0,.170,.241,.245,.487,-0.4
Oliver Perez RP *,19,33,0,7,0,0,0,4,7,1,10,0,.212,.229,.212,.441,0.2
Humberto Quintero C,12,23,1,5,0,0,0,2,5,1,6,0,.217,.250,.217,.467,-0.2
Kevin Jarvis RP,17,22,3,3,0,0,0,2,3,4,7,0,.136,.269,.136,.406,0.1
Ben Howard RP,6,11,1,1,0,0,0,0,1,0,5,0,.091,.091,.091,.182,-0.1
Clay Condrey RP,9,10,1,2,0,0,0,0,2,0,6,0,.200,.200,.200,.400,0.0
Mike Bynum RP,13,10,0,3,0,0,0,0,3,0,4,0,.300,.300,.300,.600,0.1
Todd Sears 1B *,9,8,2,2,1,0,0,0,3,0,3,0,.250,.250,.375,.625,0.0
Jason Bay LF *,3,8,2,2,1,0,1,2,6,1,1,0,.250,.400,.750,1.150,0.2
Carlton Loewer SP,5,5,0,0,0,0,0,1,0,1,3,0,.000,.167,.000,.167,-0.1
Scott Linebrink RP *,43,4,0,2,1,0,0,0,3,0,2,0,.500,.500,.750,1.250,0.1
Jaret Wright SP *,39,4,0,1,1,0,0,0,2,0,2,0,.250,.250,.500,.750,0.1
Roger Deago SP,2,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Joe Roa RP *,18,3,0,1,0,0,0,0,1,0,1,0,.333,.333,.333,.667,0.0
Jermaine Clark 2B *,1,2,0,0,0,0,0,1,0,0,1,0,.000,.000,.000,.000,-0.1
Mike Matthews RP,77,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Charles Nagy RP,5,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Randy Keisler RP,3,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Luther Hackman RP,65,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Brian Tollberg SP,3,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Villafuerte RP,31,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Matt Herges RP *,40,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Trevor Hoffman RP,9,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dennis Tankersley SP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jay Witasick RP,46,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rod Beck RP,36,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Walker RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jesse Orosco RP *,42,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5531,678,1442,257,32,128,641,2147,565,1073,76,.261,.333,.388,.721,
