Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Kevin Kouzmanoff 3B,154,624,71,162,31,4,23,84,270,23,139,0,.260,.299,.433,.732,1.9
Adrian Gonzalez 1B,162,616,103,172,32,1,36,119,314,74,142,0,.279,.361,.510,.871,3.3
Brian Giles RF,147,559,81,171,40,4,12,63,255,87,52,2,.306,.398,.456,.854,4.5
Khalil Greene SS,105,389,30,83,15,2,10,35,132,22,100,5,.213,.260,.339,.599,-0.6
Chase Headley 3B,91,331,34,89,19,2,9,38,139,30,104,4,.269,.337,.420,.757,0.9
Jody Gerut CF,100,328,46,97,15,4,14,43,162,28,52,6,.296,.351,.494,.845,3.3
Scott Hairston LF,112,326,42,81,18,3,17,31,156,28,84,3,.248,.312,.479,.791,2.4
Edgar Gonzalez 3B,111,325,38,89,15,0,7,33,125,25,76,1,.274,.329,.385,.713,0.5
Tadahito Iguchi 2B *,81,303,29,70,14,1,2,24,92,26,75,8,.231,.292,.304,.595,-0.1
Luis Rodriguez SS,64,202,22,58,11,1,0,12,71,13,13,1,.287,.326,.351,.677,0.1
Nick Hundley C,60,198,21,47,7,1,5,24,71,11,52,0,.237,.278,.359,.636,0.5
Josh Bard C,57,178,11,36,9,0,1,16,48,18,25,0,.202,.279,.270,.549,-0.3
Paul McAnulty 1B,66,135,9,28,7,1,3,13,46,26,41,0,.207,.341,.341,.682,-0.1
Will Venable RF,28,110,16,29,4,2,2,10,43,13,21,1,.264,.339,.391,.730,0.8
Luke Carlin C,36,94,12,14,3,1,1,6,22,10,34,0,.149,.238,.234,.472,0.0
Michael Barrett C,30,94,9,19,3,0,2,9,28,9,16,0,.202,.274,.298,.571,-0.3
Jim Edmonds CF *,26,90,6,16,2,0,1,6,21,10,24,2,.178,.265,.233,.498,-1.0
Tony Clark 1B *,70,88,5,21,3,0,1,11,27,19,32,0,.239,.374,.307,.681,0.1
Justin Huber 1B,33,61,5,15,3,0,2,8,24,3,19,0,.246,.303,.393,.696,0.3
Matt Antonelli 2B,21,57,6,11,2,0,1,3,16,5,11,0,.193,.292,.281,.573,-0.3
Jake Peavy SP,29,49,4,13,2,0,0,2,15,3,12,0,.265,.302,.306,.608,0.5
Greg Maddux SP *,27,42,1,5,0,0,0,2,5,1,14,1,.119,.140,.119,.259,-0.1
Chip Ambres RF,24,41,3,8,1,0,0,0,9,7,15,1,.195,.313,.220,.532,0.1
Sean Kazmar Jr. SS,19,39,2,8,1,0,0,2,9,5,14,0,.205,.289,.231,.520,-0.1
Randy Wolf SP *,24,35,5,5,1,0,0,1,6,3,10,0,.143,.211,.171,.382,0.2
Callix Crabbe 2B,21,34,4,6,1,0,0,2,7,4,6,1,.176,.282,.206,.488,-0.5
Cha Seung Baek SP *,24,29,2,5,1,0,1,2,9,1,7,0,.172,.200,.310,.510,0.3
Chris Young SP,18,28,3,3,1,0,1,2,7,1,11,0,.107,.133,.250,.383,0.0
Josh Banks SP,20,23,3,3,0,0,0,0,3,2,6,0,.130,.200,.130,.330,0.0
Brian Myrow 1B,21,21,1,3,0,0,1,3,6,2,5,0,.143,.208,.286,.494,-0.1
Drew Macias LF,17,20,2,4,0,0,2,5,10,2,6,0,.200,.250,.500,.750,0.1
Craig Stansberry 3B,12,16,4,6,1,0,0,2,7,2,3,0,.375,.444,.438,.882,-0.1
Colt Morton C,9,15,2,1,0,0,0,1,1,2,5,0,.067,.167,.067,.233,-0.3
Wil J Ledezma RP *,25,10,1,0,0,0,0,0,0,1,6,0,.000,.091,.000,.091,-0.1
Josh Geer SP,5,9,1,1,0,0,0,1,1,1,4,0,.111,.200,.111,.311,0.0
Shawn Estes SP,11,9,1,2,1,0,0,0,3,0,3,0,.222,.222,.333,.556,0.1
Justin Germano RP,12,9,1,4,1,0,0,1,5,0,3,0,.444,.444,.556,1.000,0.3
Wade LeBlanc SP,5,8,0,3,0,0,0,0,3,0,3,0,.375,.375,.375,.750,0.1
Chad Reineke SP,4,6,1,1,0,0,0,1,1,0,4,0,.167,.167,.167,.333,0.0
Glendon Rusch RP *,12,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dirk Hayhurst RP,10,3,0,0,0,0,0,0,0,1,3,0,.000,.250,.000,.250,0.0
Mike Adams RP,54,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Clay Hensley SP,32,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Kevin Cameron RP,10,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Charlie Haeger SP,4,1,0,1,0,0,0,0,1,0,0,0,1.000,1.000,1.000,2.000,0.1
Joe Thatcher RP,25,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Justin Hampson RP,35,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brett Tomko SP *,6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Ekstrom RP,8,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Cla Meredith RP,73,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Trevor Hoffman RP,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Carlos Guevara RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jared Wells P *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Enrique Gonzalez RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Heath Bell RP,74,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Patterson RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
