Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Adrian Gonzalez 1B,161,646,101,182,46,3,30,100,324,65,140,0,.282,.347,.502,.849,2.3
Khalil Greene SS,153,611,89,155,44,3,27,97,286,32,128,4,.254,.291,.468,.759,3.2
Mike Cameron CF,151,571,88,138,33,6,21,78,246,67,160,18,.242,.328,.431,.759,3.0
Kevin Kouzmanoff 3B,145,484,57,133,30,2,18,74,221,32,94,1,.275,.329,.457,.786,1.5
Brian Giles RF,121,483,72,131,27,2,13,51,201,64,61,4,.271,.361,.416,.777,1.3
Marcus Giles 2B,116,420,52,96,19,3,4,39,133,44,82,10,.229,.304,.317,.621,-0.2
Josh Bard C,118,389,42,111,27,2,5,51,157,50,58,0,.285,.364,.404,.768,0.8
Geoff Blum 3B,122,330,34,83,21,1,5,33,121,32,52,0,.252,.319,.367,.685,0.6
Jose L Cruz Jr. OF,91,256,37,60,12,3,6,21,96,31,65,6,.234,.316,.375,.691,0.9
Terrmel Sledge LF,100,200,22,42,9,0,7,23,72,27,60,1,.210,.310,.360,.670,-0.5
Milton Bradley LF *,42,144,31,45,5,1,11,30,85,23,27,3,.313,.414,.590,1.004,1.8
Michael Barrett C *,44,133,6,30,8,0,0,12,38,2,21,0,.226,.235,.286,.521,-1.0
Russell Branyan 1B *,61,122,16,24,5,1,7,19,52,21,48,1,.197,.322,.426,.748,0.0
Scott Hairston LF *,31,87,16,25,5,1,8,20,56,7,18,0,.287,.337,.644,.981,1.1
Rob Bowen C *,30,82,12,22,8,0,2,11,36,13,28,1,.268,.371,.439,.810,0.6
Jake Peavy SP,37,73,8,17,4,1,0,7,23,2,14,0,.233,.250,.315,.565,0.7
Hiram Bocachica RF *,27,63,9,15,4,0,1,2,22,5,13,3,.238,.294,.349,.643,0.6
Greg Maddux SP,35,62,2,9,2,0,0,0,11,1,19,1,.145,.159,.177,.336,-0.2
Morgan Ensberg 3B *,30,58,11,13,3,0,4,8,28,7,19,0,.224,.308,.483,.790,0.6
Rob Mackowiak LF *,28,56,6,11,3,0,0,2,14,3,18,1,.196,.262,.250,.512,0.0
Brady Clark OF *,21,49,6,15,1,2,0,6,20,8,7,0,.306,.404,.408,.812,-0.1
Chris Young SP,30,46,2,6,1,0,0,2,7,5,15,0,.130,.231,.152,.383,0.2
Paul McAnulty 1B,20,40,5,8,1,0,1,5,12,3,10,0,.200,.256,.300,.556,-0.1
David Wells SP *,22,38,1,4,0,0,0,0,4,0,12,0,.105,.105,.105,.211,-0.1
Justin Germano RP,26,32,2,5,1,0,0,2,6,3,13,0,.156,.229,.188,.416,0.1
Oscar Robles 2B,24,26,0,6,0,0,0,2,6,2,4,0,.231,.286,.231,.516,0.0
Pete Laforest C *,10,25,7,9,1,0,1,3,13,5,8,0,.360,.467,.520,.987,0.3
Chase Headley 3B,8,18,1,4,1,0,0,0,5,2,4,0,.222,.333,.278,.611,-0.3
Clay Hensley SP,13,14,0,3,0,0,0,2,3,0,8,1,.214,.214,.214,.429,0.1
Brian Myrow 1B,12,10,0,1,1,0,0,1,2,1,4,0,.100,.250,.200,.450,-0.1
Jack Cassel SP,6,8,2,1,0,0,0,0,1,0,3,0,.125,.125,.125,.250,0.0
Brett Tomko SP *,7,8,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.1
Craig Stansberry 3B,11,7,1,2,0,0,0,1,2,0,3,0,.286,.375,.286,.661,0.1
Kevin Cameron RP,48,4,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Tim Stauffer RP,2,4,1,1,0,0,0,2,1,0,2,0,.250,.250,.250,.500,0.0
Justin Hampson RP,39,4,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Jason Lane RP *,3,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Mike Thompson RP,7,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Doug Brocail RP,67,2,0,1,0,0,0,0,1,0,1,0,.500,.500,.500,1.000,0.1
Wil J Ledezma RP *,9,1,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Colt Morton C,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cla Meredith RP,80,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Trevor Hoffman RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Thatcher RP,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Heath Bell RP,81,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Linebrink RP *,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Aaron Rakers RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Royce Ring RP *,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Drew Macias LF,1,0,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,163,5612,741,1408,322,31,171,704,2305,557,1229,55,.251,.322,.411,.732,
