Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Mark Kotsay LF,153,578,82,169,27,7,17,61,261,59,89,11,.292,.359,.452,.810,2.9
Ryan Klesko 1B,146,540,90,162,39,1,29,95,290,76,86,6,.300,.388,.537,.925,4.0
Deivi Cruz 2B,151,514,49,135,28,2,7,47,188,22,58,2,.263,.294,.366,.660,-0.6
Ramon Vazquez SS,128,423,50,116,21,5,2,32,153,45,79,7,.274,.344,.362,.706,1.4
Phil Nevin DH,107,407,53,116,16,0,12,57,168,38,87,4,.285,.344,.413,.757,1.3
Bubba Trammell DH,133,403,54,98,16,1,17,56,167,53,71,1,.243,.333,.414,.748,-0.4
D'Angelo Jimenez 2B *,87,321,39,77,11,4,3,33,105,34,63,4,.240,.311,.327,.638,0.6
Ron Gant LF,102,309,58,81,14,1,18,59,151,36,59,4,.262,.338,.489,.827,1.8
Tom Lampkin C,104,281,32,61,10,1,10,37,103,38,59,4,.217,.313,.367,.679,0.6
Gene Kingsale CF *,89,216,27,60,10,3,2,28,82,20,47,9,.278,.346,.380,.725,0.4
Ray Lankford LF,81,205,20,46,7,1,6,26,73,30,61,2,.224,.326,.356,.682,-0.5
Sean Burroughs 3B,63,192,18,52,5,1,1,11,62,12,30,2,.271,.317,.323,.640,-0.3
Julius Matos 3B,76,185,19,44,3,0,2,19,53,9,33,1,.238,.279,.286,.566,-0.5
Wiki Gonzalez C,56,164,16,36,8,1,1,20,49,27,24,0,.220,.330,.299,.629,0.0
Trenidad Hubbard CF,89,129,16,27,5,0,1,7,35,14,28,9,.209,.285,.271,.556,-0.8
Brian Buchanan OF *,48,92,12,27,5,0,6,13,50,9,26,0,.293,.363,.543,.906,0.4
Wil Nieves C,28,72,2,13,3,1,0,3,18,4,15,1,.181,.224,.250,.474,-0.7
Brett Tomko SP,32,66,2,12,2,0,0,6,14,1,20,0,.182,.194,.212,.406,0.2
Mark Sweeney 1B,48,65,3,11,3,0,1,4,17,4,19,0,.169,.217,.262,.479,-0.6
Brian Lawrence SP,35,63,1,6,2,0,0,6,8,5,14,0,.095,.162,.127,.289,-0.1
Javier Cardona C,15,39,2,4,1,0,0,2,5,2,10,0,.103,.143,.128,.271,-0.5
Bobby J. Jones SP,19,33,2,5,0,0,0,2,5,0,11,0,.152,.152,.152,.303,-0.1
Jake Peavy SP,17,33,4,7,3,0,0,2,10,0,13,0,.212,.212,.303,.515,0.1
Oliver Perez RP,16,30,1,4,0,0,0,0,4,0,11,0,.133,.133,.133,.267,-0.1
Cesar Crespo SS,25,29,5,5,2,0,0,0,7,3,6,3,.172,.250,.241,.491,-0.3
Kevin Barker 1B,7,19,0,3,0,0,0,0,3,1,6,1,.158,.200,.158,.358,-0.1
Brian Tollberg SP,12,19,0,3,1,0,0,0,4,2,5,0,.158,.238,.211,.449,0.0
Dennis Tankersley SP,17,13,2,4,1,0,1,1,8,0,2,0,.308,.308,.615,.923,0.2
Kory DeHaan LF,12,11,1,1,0,0,0,0,1,0,6,0,.091,.091,.091,.182,-0.1
Adam Eaton P,6,9,0,1,0,0,0,0,1,1,4,0,.111,.200,.111,.311,0.0
Kevin Jarvis RP,7,9,0,3,0,0,0,0,3,2,3,0,.333,.455,.333,.788,0.1
Alex Pelaez 1B,3,8,0,2,0,0,0,0,2,0,0,0,.250,.250,.250,.500,-0.1
Mike Bynum RP,14,8,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Clay Condrey RP,9,6,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Jason Middlebrook RP *,12,6,2,2,0,0,0,0,2,0,1,0,.333,.333,.333,.667,0.1
Kevin Pickford RP,16,5,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
Ben Howard RP,3,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Mike Holtz RP *,33,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Bobby M. Jones RP *,4,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeremy Fikac RP,65,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Steve Reed RP *,41,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Eric Cyr RP,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Rodney Myers RP,14,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Trevor Hoffman RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jonathan Johnson SP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Nunez RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brandon Villafuerte RP,31,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Kershner RP *,15,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tom Davey RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Lundquist RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jason Pearson RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt DeWitt RP,5,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kevin Walker RP,11,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
J.J. Trujillo RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
