Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jimmy Rollins SS,160,600,65,151,36,2,6,39,209,59,93,22,.252,.318,.348,.667,0.2
Domonic Brown RF,139,496,65,135,21,4,27,83,245,39,97,8,.272,.324,.494,.818,2.5
Chase Utley 2B,131,476,73,135,25,6,18,69,226,45,79,8,.284,.348,.475,.823,3.5
Michael Young 3B *,126,468,49,129,24,4,8,42,185,42,78,1,.276,.336,.395,.731,-1.1
John Mayberry Jr. LF,134,353,47,80,23,1,11,39,138,27,90,5,.227,.286,.391,.677,-1.1
Ben Revere LF,88,315,37,96,9,3,0,17,111,16,36,22,.305,.338,.352,.691,0.8
Carlos Ruiz C,92,310,30,83,16,0,5,37,114,18,39,1,.268,.320,.368,.688,1.7
Ryan Howard 1B,80,286,34,76,20,2,11,43,133,23,95,0,.266,.319,.465,.784,0.6
Delmon Young RF *,80,272,22,71,13,0,8,31,108,14,69,0,.261,.302,.397,.699,-1.2
Kevin Frandsen 2B,119,252,27,59,10,1,5,26,86,12,29,1,.234,.296,.341,.637,0.5
Darin Ruf 1B,73,251,36,62,11,0,14,30,115,33,91,0,.247,.348,.458,.806,-0.1
Freddy Galvis SS,70,205,13,48,5,4,6,19,79,13,45,1,.234,.283,.385,.668,0.0
Erik Kratz C,68,197,21,42,7,0,9,26,76,18,45,0,.213,.280,.386,.666,-0.3
Cody James Asche 3B,50,162,18,38,8,1,5,22,63,15,43,1,.235,.302,.389,.691,-0.2
Laynce Nix RF,81,128,11,23,4,0,2,7,33,8,44,1,.180,.228,.258,.486,-0.7
Cesar Hernandez 2B,34,121,17,35,5,0,0,10,40,9,26,0,.289,.344,.331,.674,-0.4
Roger Bernadina LF *,27,75,8,14,4,1,2,5,26,4,21,1,.187,.256,.347,.603,-0.2
Humberto Quintero C *,24,64,3,16,4,0,2,9,26,3,15,0,.250,.294,.406,.700,0.2
Cliff Lee SP,34,60,5,11,1,1,0,6,14,2,25,0,.183,.210,.233,.443,0.4
Kyle Kendrick SP,32,56,1,7,1,1,0,2,10,1,20,0,.125,.155,.179,.334,-0.1
Cole Hamels SP,33,56,4,10,1,1,0,5,13,1,24,0,.179,.207,.232,.439,0.1
Michael Martinez 2B,29,40,5,7,0,0,0,3,7,0,12,1,.175,.175,.175,.350,-0.6
Jonathan Pettibone SP,18,29,4,3,1,0,0,0,4,3,14,0,.103,.188,.138,.325,0.0
Casper Wells LF *,12,24,2,1,1,0,0,0,2,2,8,0,.042,.115,.083,.199,-0.2
John McDonald 3B *,21,23,5,4,0,0,1,3,7,1,4,0,.174,.208,.304,.513,0.0
John Lannan SP,14,21,2,4,1,0,0,1,5,2,11,0,.190,.261,.238,.499,0.1
Pete Orr 3B,15,20,1,4,0,0,0,0,4,2,8,0,.200,.273,.200,.473,-0.2
Roy Halladay SP,13,18,0,0,0,0,0,1,0,1,17,0,.000,.053,.000,.053,-0.3
Tyler Cloyd SP,13,18,1,2,1,0,0,1,3,2,4,0,.111,.200,.167,.367,0.0
Cameron Rupp C,4,13,1,4,1,0,0,2,5,1,4,0,.308,.357,.385,.742,0.2
Ezequiel Carrera LF *,13,13,2,1,0,0,0,0,1,1,4,0,.077,.250,.077,.327,-0.4
Ethan Martin RP,15,9,0,0,0,0,0,0,0,0,6,0,.000,.000,.000,.000,-0.1
Steve Susdorf LF,3,7,1,1,1,0,0,0,2,0,1,0,.143,.143,.286,.429,-0.1
Zach Miner RP,16,6,0,2,0,0,0,0,2,0,3,0,.333,.333,.333,.667,0.1
Steven Lerud C,6,5,0,0,0,0,0,0,0,0,4,0,.000,.000,.000,.000,-0.2
Raul Valdes RP,17,3,0,1,1,0,0,0,2,0,0,0,.333,.333,.667,1.000,0.1
Luis Garcia RP,24,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Michael Stutes RP,16,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
JC Ramirez SP,18,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin De Fratus RP,58,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Antonio Bastardo RP,48,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jake Diekman RP,45,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
B.J. Rosenberg RP,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Phillippe Aumont RP,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cesar E Jimenez RP,19,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jeremy Horst RP,28,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jonathan Papelbon RP,61,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joe Savery RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Chad Durbin RP,16,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mauricio Robles SP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5456,610,1355,255,32,140,578,2094,417,1205,73,.248,.306,.384,.690,
