Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Freddy Galvis SS,151,559,63,147,14,5,7,50,192,30,103,10,.263,.302,.343,.645,0.4
Odubel Herrera CF,147,495,64,147,30,3,8,41,207,28,129,16,.297,.344,.418,.762,3.8
Ryan Howard 1B,129,467,53,107,29,1,23,77,207,27,138,0,.229,.277,.443,.720,-1.4
Cody James Asche 3B,129,425,41,104,22,3,12,39,168,26,111,1,.245,.294,.395,.689,-1.1
Cesar Hernandez 2B,127,405,57,110,20,4,1,35,141,40,86,19,.272,.339,.348,.687,0.9
Ben Revere LF *,96,366,49,109,13,6,1,26,137,19,36,24,.298,.334,.374,.709,2.0
Jeff Francoeur LF,119,326,34,84,16,1,13,45,141,13,77,0,.258,.286,.433,.718,-1.1
Maikel Franco 3B,80,304,45,85,22,1,14,50,151,26,52,1,.280,.343,.497,.840,1.7
Carlos Ruiz C,86,284,23,60,13,1,2,22,81,28,43,1,.211,.290,.285,.575,-0.8
Cameron Rupp C,81,270,24,63,9,1,9,28,101,24,71,0,.233,.301,.374,.675,1.0
Darin Ruf 1B,106,268,30,63,12,0,12,39,111,21,69,1,.235,.300,.414,.714,-0.6
Chase Utley 2B *,73,249,23,54,12,1,5,30,83,22,35,3,.217,.284,.333,.617,-0.5
Andres Blanco 3B,106,233,32,68,22,3,7,25,117,21,44,1,.292,.360,.502,.863,1.5
Domonic Brown RF,63,189,19,43,6,1,5,25,66,14,36,3,.228,.284,.349,.634,-0.1
Aaron Altherr RF,39,137,25,33,11,4,5,22,67,16,41,6,.241,.338,.489,.827,1.7
Grady Sizemore LF *,39,98,4,24,5,0,0,6,29,6,23,0,.245,.288,.296,.584,-0.9
Darnell Sweeney 2B,37,85,9,15,4,1,3,11,30,13,27,0,.176,.286,.353,.639,-0.5
Brian Bogusevic RF,22,58,9,15,3,0,2,5,24,3,21,2,.259,.295,.414,.709,0.1
Aaron Harang SP,29,48,4,8,1,0,0,0,9,1,18,0,.167,.184,.188,.371,0.2
Cole Hamels SP *,20,39,2,6,1,0,0,0,7,0,15,0,.154,.154,.179,.333,0.0
Jerome Williams RP,33,31,0,2,1,0,0,1,3,1,14,0,.065,.094,.097,.191,0.0
Adam Morgan P,15,26,2,2,1,0,0,1,3,0,12,0,.077,.077,.115,.192,0.0
Aaron Nola SP,13,23,0,2,0,0,0,1,2,1,16,0,.087,.125,.087,.212,-0.1
Erik Kratz C *,12,22,3,5,2,0,0,2,7,1,3,0,.227,.261,.318,.579,0.0
David Buchanan SP,15,20,2,4,1,0,0,1,5,2,8,0,.200,.273,.250,.523,0.2
Sean O'Sullivan SP,13,20,2,2,1,0,0,0,3,1,10,0,.100,.143,.150,.293,-0.1
Chase d'Arnaud 3B,11,17,2,3,0,1,0,0,5,1,7,0,.176,.222,.294,.516,-0.2
Jerad Eickhoff SP,8,14,1,2,0,0,0,2,2,0,7,0,.143,.143,.143,.286,0.0
Chad Billingsley SP,7,13,2,1,0,0,1,1,4,0,5,0,.077,.077,.308,.385,0.1
Severino Gonzalez SP,7,10,2,1,0,0,0,1,1,1,4,0,.100,.182,.100,.282,0.0
Kevin Correia SP,5,6,0,1,0,0,0,0,1,0,1,0,.167,.167,.167,.333,0.0
Alec Asher SP,7,6,0,2,1,0,0,0,3,0,3,0,.333,.333,.500,.833,0.1
Jordan Danks CF,4,4,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Justin De Fratus RP,61,3,0,1,0,0,0,0,1,0,1,0,.333,.333,.333,.667,0.0
Dustin McGowan RP,14,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Adam Loewen RP,20,3,0,1,0,0,0,0,1,0,0,0,.333,.333,.333,.667,0.0
Jeanmar Gomez RP,65,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Elvis Araujo RP,40,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Hector Neris RP,32,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jake Diekman RP *,41,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Colton Murray RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Phillippe Aumont RP,1,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.1
Luis Garcia RP,72,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Cesar E Jimenez RP *,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Kenny Roberts RP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Seth Rosin RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jonathan Papelbon RP *,37,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Nefi Ogando RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ken Giles RP,69,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dalier Hinojosa RP *,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5529,626,1374,272,37,130,586,2110,387,1274,88,.249,.303,.382,.684,
