Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jimmy Rollins SS,158,689,127,191,45,9,25,83,329,57,80,36,.277,.334,.478,.811,4.5
Chase Utley 2B,160,658,131,203,40,4,32,102,347,63,132,15,.309,.379,.527,.906,7.1
Ryan Howard 1B,159,581,104,182,25,1,58,149,383,108,181,0,.313,.425,.659,1.084,5.0
Pat Burrell LF,144,462,80,119,24,1,29,95,232,98,131,0,.258,.388,.502,.890,0.9
Shane Victorino RF,153,415,70,119,19,8,6,46,172,24,54,4,.287,.346,.414,.760,1.9
Aaron Rowand CF,109,405,59,106,24,3,12,47,172,18,76,10,.262,.321,.425,.745,0.3
Bobby Abreu RF *,98,339,61,94,25,2,8,65,147,91,86,20,.277,.427,.434,.861,1.9
David Bell 3B *,92,324,39,90,17,2,6,34,129,32,38,1,.278,.345,.398,.743,0.1
Abraham Nunez 2B,123,322,42,68,10,2,2,32,88,41,58,1,.211,.303,.273,.577,-1.8
Dave Dellucci LF,132,264,41,77,14,5,13,39,140,28,62,1,.292,.369,.530,.899,0.7
Mike Lieberthal C,67,209,22,57,14,0,9,36,98,8,19,0,.273,.316,.469,.784,0.9
Chris Coste C,65,198,25,65,14,0,7,32,100,10,31,0,.328,.376,.505,.881,0.8
Sal Fasano C *,50,140,9,34,8,0,4,10,54,5,47,0,.243,.284,.386,.669,-0.1
Jeff Conine 1B *,28,100,11,28,6,1,1,17,39,5,12,0,.280,.327,.390,.717,-0.1
Carlos Ruiz C,27,69,5,18,1,1,3,10,30,5,8,0,.261,.316,.435,.751,0.0
Brett Myers SP,31,63,1,2,0,0,0,1,2,4,24,0,.032,.090,.032,.121,-0.7
Jon Lieber RP,28,53,0,5,0,0,0,0,5,4,28,0,.094,.158,.094,.252,-0.2
Cole Hamels SP,23,44,4,5,0,0,0,3,5,6,24,0,.114,.216,.114,.329,0.0
Chris W Roberson LF,57,41,9,8,0,1,0,1,10,0,9,3,.195,.214,.244,.458,0.0
Danny Sandoval SS,28,38,1,8,1,0,0,4,9,4,3,0,.211,.279,.237,.516,-0.2
Alex Gonzalez 1B,20,36,4,4,0,0,0,1,4,2,10,0,.111,.158,.111,.269,-0.5
Cory Lidle SP *,21,34,3,3,0,1,0,0,5,2,14,0,.088,.139,.147,.286,0.2
Ryan Madson RP,50,33,3,6,1,0,0,2,7,1,13,0,.182,.206,.212,.418,0.1
Jose Hernandez 1B *,18,32,4,8,2,0,1,7,13,1,11,0,.250,.273,.406,.679,-0.1
Gavin Floyd RP,11,23,0,1,0,0,0,0,1,0,12,0,.043,.043,.043,.087,-0.3
Randall Simon 1B,23,21,0,5,0,0,0,2,5,2,6,0,.238,.304,.238,.542,-0.1
Randy Wolf SP,13,21,2,4,2,0,0,4,6,2,8,0,.190,.240,.286,.526,0.2
Jamie Moyer SP *,8,18,1,1,0,0,0,0,1,1,5,0,.056,.105,.056,.161,-0.2
Joe Thurston 2B,18,18,3,4,1,0,0,0,5,1,2,0,.222,.300,.278,.578,-0.1
Michael Bourn CF,17,8,2,1,0,0,0,0,1,1,3,1,.125,.222,.125,.347,-0.2
Scott Mathieson RP,9,7,0,1,0,0,0,0,1,0,4,0,.143,.143,.143,.286,0.0
Eude Brito SP,5,6,0,0,0,0,0,0,0,1,4,0,.000,.143,.000,.143,0.0
Geoff Geary RP,81,5,2,1,1,0,0,1,2,1,3,0,.200,.333,.400,.733,0.1
Aaron Fultz RP,66,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ryan Franklin RP *,46,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Clay Condrey RP,21,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Fabio Castro RP *,16,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Julio Santana RP,7,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Tom Gordon RP,59,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rheal Cormier RP *,43,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Arthur Rhodes RP,55,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rick White RP *,38,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Matt Smith RP *,14,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Adam Bernero RP *,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brian Sanches RP,18,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5687,865,1518,294,41,216,823,2542,626,1203,92,.267,.347,.447,.794,
