Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Ben Revere LF,151,601,71,184,13,7,2,28,217,13,49,49,.306,.325,.361,.686,0.6
Marlon Byrd RF,154,591,71,156,28,2,25,85,263,35,185,3,.264,.312,.445,.757,2.6
Chase Utley 2B,155,589,74,159,36,6,11,78,240,53,85,10,.270,.339,.407,.746,3.6
Ryan Howard 1B,153,569,65,127,18,1,23,95,216,67,190,0,.223,.310,.380,.690,-1.1
Jimmy Rollins SS,138,538,78,131,22,4,17,55,212,64,100,28,.243,.323,.394,.717,3.9
Domonic Brown RF,144,473,47,111,22,1,10,63,165,34,91,7,.235,.285,.349,.634,-1.4
Cody James Asche 3B,121,397,43,100,25,0,10,46,155,33,102,0,.252,.309,.390,.699,0.6
Carlos Ruiz C,110,381,43,96,25,1,6,31,141,46,60,4,.252,.347,.370,.717,3.2
Grady Sizemore LF *,60,162,21,41,9,2,3,12,63,14,35,1,.253,.313,.389,.701,0.3
John Mayberry Jr. LF *,63,122,11,26,7,0,6,21,51,15,30,0,.213,.304,.418,.722,-0.2
Wil Nieves C,36,122,9,31,8,0,1,7,42,1,34,1,.254,.270,.344,.614,0.7
Freddy Galvis SS,43,119,14,21,3,1,4,12,38,8,30,1,.176,.227,.319,.546,-0.7
Cesar Hernandez 2B,66,114,13,27,2,0,1,4,32,9,33,1,.237,.290,.281,.571,-0.7
Tony Gwynn CF,80,105,14,16,2,1,0,3,20,15,23,3,.152,.264,.190,.455,-1.0
Darin Ruf 1B,52,102,13,24,8,0,3,8,41,8,32,0,.235,.310,.402,.712,0.1
Reid Brignac SS,37,81,4,18,5,1,1,10,28,9,33,1,.222,.300,.346,.646,-0.6
Kyle Kendrick SP,32,66,2,9,1,0,0,1,10,1,31,0,.136,.149,.152,.301,-0.1
Cole Hamels SP,30,62,1,13,2,0,0,0,15,0,28,0,.210,.210,.242,.452,0.2
A.J. Burnett SP,34,60,5,8,2,0,0,1,10,3,23,0,.133,.175,.167,.341,0.1
Cameron Rupp C,18,60,4,11,4,0,0,6,15,4,20,0,.183,.234,.250,.484,-0.2
Maikel Franco 3B,16,56,5,10,2,0,0,5,12,1,13,0,.179,.190,.214,.404,-0.4
Andres Blanco 3B,25,47,4,13,5,0,1,3,21,2,6,0,.277,.306,.447,.753,0.3
Jayson Nix SS *,18,39,1,6,0,0,1,2,9,2,18,0,.154,.214,.231,.445,0.0
Roberto Hernandez SP *,23,36,0,2,0,0,0,1,2,0,17,0,.056,.056,.056,.111,-0.4
David Buchanan SP,20,30,2,3,1,0,0,2,4,4,10,0,.100,.206,.133,.339,0.0
Cliff Lee SP,13,24,2,6,0,0,0,1,6,0,9,0,.250,.250,.250,.500,0.2
Koyie Hill C,10,21,2,5,1,0,0,1,6,1,5,0,.238,.273,.286,.558,-0.1
Jerome Williams RP *,9,12,0,2,0,0,0,3,2,0,4,0,.167,.167,.167,.333,0.0
Ronny Cedeno SS,7,9,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.2
Aaron Altherr RF,2,5,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Sean O'Sullivan SP,3,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Jonathan Pettibone SP,2,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Jeff Manship RP,20,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Justin De Fratus RP,54,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Phillippe Aumont RP,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Cesar E Jimenez RP,16,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Brad Lincoln RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Antonio Bastardo RP,67,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.1
Shawn Camp RP,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jake Diekman RP,73,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ethan Martin RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
B.J. Rosenberg RP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis Garcia RP,13,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Miguel Alfredo Gonzalez SP,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Adams RP,22,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jonathan Papelbon RP,66,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mario Hollands RP,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hector Neris RP,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Ken Giles RP,44,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5603,619,1356,251,27,125,584,2036,443,1306,109,.242,.302,.363,.665,
