Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Cesar Hernandez 2B,161,605,91,153,15,3,15,60,219,95,155,19,.253,.356,.362,.718,1.4
Carlos Santana 1B,161,560,82,128,28,2,24,86,232,110,93,2,.229,.352,.414,.766,1.7
Rhys Hoskins 1B,153,558,89,137,38,0,34,96,277,87,150,5,.246,.354,.496,.850,0.5
Odubel Herrera CF,148,550,64,140,19,3,22,71,231,38,122,5,.255,.310,.420,.730,0.2
Scott Kingery 2B,147,452,55,102,23,2,8,35,153,24,126,10,.226,.267,.338,.605,-1.4
Maikel Franco 3B,131,433,48,117,17,1,22,68,202,29,62,1,.270,.314,.467,.780,0.2
Nick Williams RF,140,407,53,104,12,3,17,50,173,32,111,3,.256,.324,.425,.749,-1.0
Jorge Alfaro C,108,344,35,90,16,2,10,37,140,18,138,3,.262,.324,.407,.731,1.2
Aaron Altherr RF,105,243,28,44,11,1,8,38,81,36,91,3,.181,.295,.333,.628,-0.8
Andrew Knapp C,84,187,19,37,6,2,4,15,59,24,75,1,.198,.294,.316,.610,-0.3
Asdrubal Cabrera 3B *,49,171,20,39,13,0,5,17,67,12,38,0,.228,.286,.392,.678,-0.7
Roman Quinn CF,50,131,13,34,6,4,2,12,54,10,35,10,.260,.317,.412,.729,0.4
J.P. Crawford SS,49,117,17,25,6,3,3,12,46,13,37,2,.214,.319,.393,.712,-0.1
Wilson Ramos C *,33,89,9,30,8,1,1,17,43,10,19,0,.337,.396,.483,.879,0.8
Jesmuel Valentin 2B,46,79,8,14,5,1,1,6,24,8,24,0,.177,.258,.304,.562,-0.7
Pedro Florimon SS,50,71,13,16,6,1,2,5,30,5,30,1,.225,.276,.423,.699,-0.5
Aaron Nola SP,32,62,0,3,1,0,0,4,4,1,36,0,.048,.063,.065,.128,-0.5
Justin Bour 1B *,29,49,6,11,3,0,1,5,17,4,13,1,.224,.296,.347,.643,-0.1
Jose Bautista RF *,27,45,12,11,4,0,2,6,21,11,15,2,.244,.404,.467,.870,0.4
Jake Arrieta SP,28,45,3,6,0,0,1,3,9,3,27,0,.133,.188,.200,.388,0.1
Zach Eflin SP,25,44,3,4,0,0,1,1,7,0,31,0,.091,.091,.159,.250,-0.2
Vince Velasquez SP,30,40,2,9,1,0,0,1,10,0,11,0,.225,.225,.250,.475,0.1
Nick Pivetta RP,31,40,3,4,1,0,0,1,5,2,20,0,.100,.143,.125,.268,0.0
Dylan Cozens RF,26,38,2,6,2,0,1,2,11,6,24,1,.158,.273,.289,.562,-0.3
Mitch Walding 3B,13,17,1,1,0,0,1,2,4,2,12,0,.059,.158,.235,.393,-0.2
Trevor Plouffe 3B,7,12,1,3,0,0,1,3,6,0,6,0,.250,.250,.500,.750,0.0
Ben Lively SP,5,7,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Ranger Suarez RP,4,6,0,1,0,1,0,0,3,0,2,0,.167,.167,.500,.667,0.1
Drew Anderson RP,5,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Austin Davis RP,31,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Drew Anderson UN,5,3,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Enyel De Los Santos RP,7,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Drew Hutchison SP *,10,3,0,1,0,0,0,0,1,1,1,0,.333,.500,.333,.833,0.1
Mark Leiter Jr. RP,12,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Jake Thompson RP,9,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Tommy Hunter RP,60,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jerad Eickhoff SP,3,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Seranthony Dominguez RP,48,1,0,0,0,0,0,0,0,1,1,0,.000,.500,.000,.500,0.0
Yacksel Rios RP,35,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Hector Neris RP,49,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Total,162,5424,677,1270,241,30,186,653,2129,582,1520,69,.234,.314,.393,.707,
