Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Jimmy Rollins SS,154,657,119,190,43,12,14,73,299,57,73,30,.289,.348,.455,.803,4.5
Bobby Abreu RF,159,574,118,173,47,1,30,105,312,127,116,40,.301,.428,.544,.971,6.3
David Bell 3B,143,533,67,155,33,1,18,77,244,57,75,1,.291,.363,.458,.821,4.1
Jim Thome DH,143,508,97,139,28,1,42,105,295,104,144,0,.274,.396,.581,.977,2.9
Placido Polanco 3B,126,503,74,150,21,0,17,55,222,27,39,7,.298,.345,.441,.786,1.5
Mike Lieberthal C,131,476,58,129,31,1,17,61,213,37,69,1,.271,.335,.447,.783,0.4
Pat Burrell LF,127,448,66,115,17,0,24,84,204,78,130,2,.257,.365,.455,.821,1.3
Marlon Byrd RF,106,346,48,79,13,2,5,33,111,22,68,2,.228,.287,.321,.608,-2.3
Jason Michaels LF,115,299,44,82,12,0,10,40,124,42,80,2,.274,.364,.415,.779,0.5
Chase Utley 2B,94,267,36,71,11,2,13,57,125,15,40,4,.266,.308,.468,.776,2.2
Tomas Perez 2B,86,176,22,38,13,2,6,21,73,9,44,0,.216,.257,.415,.671,-0.5
Doug Glanville CF,87,162,21,34,1,1,2,14,43,8,21,8,.210,.244,.265,.510,-0.8
Todd Pratt C,45,128,16,33,5,0,3,16,47,18,38,0,.258,.351,.367,.719,0.2
Ricky Ledee LF *,73,123,19,35,7,0,7,26,63,22,27,2,.285,.393,.512,.905,1.5
Eric Milton SP,34,65,4,10,1,0,0,5,11,4,29,0,.154,.200,.169,.369,0.0
Shawn Wooten C,33,53,2,9,3,0,0,2,12,2,9,0,.170,.228,.226,.454,-0.5
Brett Myers SP,32,51,6,10,4,0,0,1,14,2,17,0,.196,.226,.275,.501,0.2
Kevin Millwood SP,25,46,0,8,2,0,0,1,10,2,26,0,.174,.208,.217,.426,0.0
Randy Wolf SP,25,45,6,12,2,0,3,8,23,1,10,0,.267,.277,.511,.788,0.8
Ryan Howard 1B,19,39,5,11,5,0,2,5,22,2,13,0,.282,.333,.564,.897,0.3
Lou Collier 3B,32,36,7,10,1,0,1,4,14,5,10,1,.278,.381,.389,.770,-0.1
Vicente Padilla RP,20,35,2,4,0,0,0,3,4,2,17,0,.114,.162,.114,.276,0.0
Cory Lidle SP *,10,20,1,3,2,0,1,4,8,0,13,0,.150,.150,.400,.550,0.1
A.J. Hinch C,4,11,1,2,1,0,0,0,3,0,4,0,.182,.182,.273,.455,0.0
Paul Abbott SP *,10,11,1,2,0,0,0,2,2,0,4,0,.182,.182,.182,.364,0.0
Gavin Floyd RP,6,10,0,0,0,0,0,0,0,0,5,0,.000,.000,.000,.000,-0.2
Brian Powell P,17,8,0,1,0,0,0,0,1,0,5,0,.125,.125,.125,.250,-0.1
Amaury Telemaco RP,42,4,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,-0.1
Ryan Madson RP,52,3,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Josh Hancock RP *,4,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Billy Wagner RP,46,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Rheal Cormier RP,84,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Geoff Geary RP,33,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Elizardo Ramirez SP,7,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.0
Roberto Hernandez RP,63,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Tim Worrell RP,77,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Felix Rodriguez RP *,23,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Todd Jones RP *,27,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.0
Jim Crowell RP,4,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5643,840,1505,303,23,215,802,2499,645,1133,100,.267,.345,.443,.788,
