Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Shane Victorino RF,147,587,84,152,26,10,18,69,252,53,79,34,.259,.327,.429,.756,2.8
Raul Ibanez RF,155,561,75,154,37,5,16,83,249,68,108,4,.275,.349,.444,.793,0.2
Jayson Werth LF,156,554,106,164,46,2,27,85,295,82,147,13,.296,.388,.532,.921,4.3
Placido Polanco 3B,132,554,76,165,27,2,6,52,214,32,47,5,.298,.339,.386,.726,3.1
Ryan Howard 1B,143,550,87,152,23,5,31,108,278,59,157,1,.276,.353,.505,.859,1.1
Chase Utley 2B,115,425,75,117,20,2,16,65,189,63,63,13,.275,.387,.445,.832,5.7
Carlos Ruiz C,121,371,43,112,28,1,8,53,166,55,54,0,.302,.400,.447,.847,3.9
Jimmy Rollins SS,88,350,48,85,16,3,8,41,131,40,32,17,.243,.320,.374,.694,2.0
Wilson Valdez SS,111,333,37,86,16,3,4,35,120,21,43,7,.258,.306,.360,.667,0.7
Ben Francisco LF,88,179,24,48,13,0,6,28,79,14,35,8,.268,.327,.441,.768,0.3
Greg Dobbs 1B,88,163,13,32,7,0,5,15,54,12,39,1,.196,.251,.331,.583,-1.1
Ross Gload 1B,94,128,16,36,8,0,6,22,62,8,15,1,.281,.328,.484,.813,0.3
Juan Castro 2B *,54,126,7,25,5,0,0,13,30,7,23,0,.198,.237,.238,.475,-1.8
Brian Schneider C,47,125,17,30,4,1,4,15,48,19,25,0,.240,.345,.384,.729,0.5
Roy Halladay SP,33,92,6,13,0,0,0,5,13,1,42,0,.141,.151,.141,.292,-0.2
Cole Hamels SP,34,67,4,10,2,0,0,2,12,0,20,0,.149,.149,.179,.328,0.0
Domonic Brown RF,35,62,8,13,3,0,2,13,22,5,24,2,.210,.257,.355,.612,-0.4
Joe Blanton RP,29,59,8,7,0,0,0,1,7,1,24,0,.119,.161,.119,.280,-0.2
Mike Sweeney 1B *,26,52,10,12,2,0,2,8,20,5,7,1,.231,.310,.385,.695,0.2
Kyle Kendrick SP,33,51,2,5,2,0,0,0,7,2,16,0,.098,.132,.137,.269,-0.1
Cody Ransom SS,22,42,6,8,0,0,2,5,14,3,11,1,.190,.244,.333,.578,0.1
Dane Sardinha C,13,39,5,8,2,0,3,8,19,1,13,0,.205,.225,.487,.712,0.0
Roy Oswalt SP *,15,29,1,4,0,0,0,1,4,1,4,0,.138,.167,.138,.305,0.0
Jamie Moyer SP,19,26,1,2,0,0,0,1,2,3,13,0,.077,.172,.077,.249,-0.1
Paul Hoover C,9,22,6,5,2,0,0,2,7,3,5,0,.227,.320,.318,.638,-0.2
John Mayberry Jr. LF,11,12,4,4,0,0,2,6,10,1,4,0,.333,.385,.833,1.218,0.2
Brian Bocock SS,6,5,2,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,-0.1
J.A. Happ SP *,3,4,0,0,0,0,0,0,0,1,2,0,.000,.200,.000,.200,0.0
Nelson Figueroa RP *,13,4,1,2,1,0,0,0,3,0,1,0,.500,.500,.750,1.250,0.1
Vance Worley SP,5,3,0,0,0,0,0,0,0,0,3,0,.000,.000,.000,.000,0.0
Chad Durbin RP,64,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
David Herndon RP,47,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Ryan Madson RP,55,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Drew Carpenter SP,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Danys Baez RP,51,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Scott Mathieson RP,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Nate Robertson SP *,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Antonio Bastardo RP,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
J.C. Romero RP,60,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Brad Lidge RP,50,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Mike Zagurski RP,8,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Jose Contreras RP,67,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5581,772,1451,290,34,166,736,2307,560,1064,108,.260,.332,.413,.745,
