Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Cesar Hernandez 2B,161,612,77,171,31,3,14,71,250,45,100,9,.279,.333,.408,.741,2.5
Jean Segura SS,144,576,79,161,37,4,12,60,242,30,73,10,.280,.323,.420,.743,1.3
Bryce Harper RF,157,573,98,149,36,1,35,114,292,99,178,15,.260,.372,.510,.882,4.2
Rhys Hoskins 1B,160,570,86,129,33,5,29,85,259,116,173,2,.226,.364,.454,.819,1.5
J.T. Realmuto C,145,538,92,148,36,3,25,83,265,41,123,9,.275,.328,.493,.820,4.4
Scott Kingery 2B,126,458,64,118,34,4,19,55,217,34,147,15,.258,.315,.474,.788,3.0
Maikel Franco 3B,123,389,48,91,17,0,17,56,159,36,61,0,.234,.297,.409,.705,-0.8
Adam Haseley CF,67,222,30,59,14,0,5,26,88,14,60,4,.266,.324,.396,.720,1.7
Andrew McCutchen CF,59,219,45,56,12,1,10,29,100,43,55,2,.256,.378,.457,.834,1.4
Jay Bruce LF *,51,145,16,32,6,0,12,31,74,3,29,0,.221,.235,.510,.745,0.3
Andrew Knapp C,74,136,12,29,9,0,2,8,44,18,51,0,.213,.318,.324,.642,0.0
Corey Dickerson LF *,34,133,13,39,10,2,8,34,77,3,33,0,.293,.307,.579,.886,0.3
Odubel Herrera CF,39,126,12,28,10,1,1,16,43,11,33,2,.222,.288,.341,.629,-0.5
Brad Miller 3B *,66,118,22,31,3,1,12,21,72,11,35,1,.263,.331,.610,.941,1.1
Sean Rodriguez 3B,76,112,24,25,5,0,4,12,42,19,41,1,.223,.348,.375,.723,0.3
Roman Quinn CF,44,108,18,23,3,1,4,11,40,12,34,8,.213,.298,.370,.668,-0.1
Nick Williams RF,67,106,9,16,4,0,2,5,26,4,43,0,.151,.196,.245,.442,-1.2
Phil Gosselin 2B,44,65,5,17,3,0,0,7,20,3,16,0,.262,.294,.308,.602,-0.4
Aaron Nola SP,32,59,6,7,2,0,0,2,9,6,35,0,.119,.200,.153,.353,0.3
Zach Eflin SP,31,50,3,8,1,0,0,2,9,0,27,0,.160,.160,.180,.340,0.1
Jake Arrieta SP,23,45,2,7,1,0,0,4,8,1,19,0,.156,.174,.178,.352,0.0
Logan Morrison 1B,29,35,5,7,1,0,2,3,14,3,10,0,.200,.263,.400,.663,-0.2
Vince Velasquez SP,33,30,2,7,0,0,1,3,10,2,9,0,.233,.281,.333,.615,0.6
Aaron Altherr RF *,22,29,2,1,1,0,0,1,2,1,9,0,.034,.067,.069,.136,-0.5
Nick Pivetta RP,29,25,1,2,0,0,0,0,2,1,19,0,.080,.115,.080,.195,-0.1
Drew Smyly SP *,10,18,1,0,0,0,0,0,0,1,8,0,.000,.053,.000,.053,-0.2
Jose Pirela LF *,12,17,1,4,1,0,1,2,8,2,4,0,.235,.316,.471,.786,0.1
Jerad Eickhoff SP,12,14,0,0,0,0,0,0,0,1,7,0,.000,.067,.000,.067,-0.2
Jason Vargas SP *,10,12,0,1,0,0,0,0,1,0,6,0,.083,.083,.083,.167,-0.2
Deivy Grullon C,4,9,0,1,1,0,0,1,2,0,2,0,.111,.111,.222,.333,-0.2
Cole Irvin SP,14,6,1,1,0,0,0,0,1,2,2,0,.167,.375,.167,.542,0.1
Ranger Suarez RP,34,4,0,1,0,0,0,0,1,0,2,0,.250,.250,.250,.500,0.0
Mitch Walding 3B,2,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,-0.1
Juan Nicasio RP,45,2,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
JD Hammer RP,20,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Rob Brantly C,1,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Seranthony Dominguez RP,26,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Drew Anderson RP,2,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Blake Parker RP,22,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Drew Anderson UN,2,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Enyel De Los Santos RP,5,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Dylan Cozens RF,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hector Neris RP,63,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Total,162,5571,774,1369,311,26,215,742,2377,562,1453,78,.246,.319,.427,.746,
