Name,GP,AB,R,H,2B,3B,HR,RBI,TB,BB,SO,SB,AVG,OBP,SLG,OPS,WAR
Freddy Galvis SS,158,584,61,141,26,3,20,67,233,25,136,17,.241,.274,.399,.673,1.3
Odubel Herrera CF,159,583,87,167,21,6,15,49,245,63,134,25,.286,.361,.420,.781,4.2
Maikel Franco 3B,152,581,67,148,23,1,25,88,248,40,106,1,.255,.306,.427,.733,1.2
Cesar Hernandez 2B,155,547,67,161,14,11,6,39,215,66,116,17,.294,.371,.393,.764,3.3
Cameron Rupp C,105,389,36,98,26,1,16,54,174,24,114,1,.252,.303,.447,.750,1.3
Peter Bourjos CF,123,355,40,89,20,7,5,23,138,17,91,6,.251,.292,.389,.681,0.1
Ryan Howard 1B,112,331,35,65,10,0,25,59,150,27,114,0,.196,.257,.453,.710,-1.5
Tommy Joseph 1B,107,315,47,81,15,0,21,47,159,22,75,1,.257,.308,.505,.813,0.5
Tyler D. Goeddel RF,92,213,17,41,3,3,4,16,62,17,52,3,.192,.258,.291,.549,-1.4
Aaron Altherr RF,57,198,23,40,6,0,4,23,58,23,69,7,.202,.304,.293,.597,-0.2
Cody James Asche 3B,71,197,22,42,15,0,4,18,69,18,54,3,.213,.284,.350,.635,-0.7
Andres Blanco 3B,90,190,26,48,15,1,4,21,77,11,41,2,.253,.316,.405,.721,-0.2
Carlos Ruiz C *,48,165,18,43,6,0,3,12,58,24,28,3,.261,.368,.352,.719,1.5
Jimmy Santiago Paredes LF *,76,143,13,31,7,0,4,17,50,5,44,0,.217,.242,.350,.591,-0.3
Darin Ruf 1B,43,83,8,17,2,0,3,9,28,4,25,0,.205,.236,.337,.573,-0.8
David Lough LF,30,67,6,16,3,1,0,4,21,9,8,1,.239,.342,.313,.655,-0.1
Jerad Eickhoff SP,33,61,4,8,3,0,0,5,11,1,12,0,.131,.145,.180,.325,-0.1
Roman Quinn CF,15,57,10,15,4,0,0,6,19,8,19,5,.263,.373,.333,.706,0.2
Jeremy Hellickson SP,32,54,3,9,1,0,0,4,10,4,24,0,.167,.224,.185,.409,0.2
Emmanuel Burriss LF,39,45,3,5,1,1,0,0,8,2,10,1,.111,.184,.178,.361,-0.6
Vince Velasquez SP,24,40,4,8,1,0,0,0,9,1,16,0,.200,.220,.225,.445,0.2
Cedric Hunter LF,13,34,3,3,0,0,1,1,6,2,6,0,.088,.139,.176,.315,-0.8
A.J. Ellis C *,11,32,3,10,3,0,1,9,16,3,7,1,.313,.371,.500,.871,0.1
Adam Morgan P,23,32,1,3,1,0,0,1,4,1,11,0,.094,.121,.125,.246,-0.1
Aaron Nola SP,20,30,1,1,1,0,0,0,2,3,17,0,.033,.147,.067,.214,-0.2
Taylor Featherston SS,19,26,2,3,1,0,0,1,4,2,11,2,.115,.179,.154,.332,-0.2
Zach Eflin SP,11,23,2,6,2,0,0,0,8,0,8,0,.261,.261,.348,.609,0.2
Jorge Alfaro C,6,16,0,2,0,0,0,0,2,1,8,0,.125,.176,.125,.301,-0.3
Jake Thompson RP,10,14,0,2,1,0,0,0,3,0,5,0,.143,.143,.214,.357,0.0
Alec Asher SP,5,11,0,1,0,0,0,2,1,0,6,0,.091,.091,.091,.182,-0.1
Brett Oberholtzer SP *,26,7,0,1,0,0,0,0,1,0,2,0,.143,.143,.143,.286,0.0
Charlie Morton SP,4,6,1,1,0,0,0,0,1,0,3,0,.167,.167,.167,.333,0.0
Phil Klein SP *,4,2,0,0,0,0,0,0,0,0,2,0,.000,.000,.000,.000,0.0
Colton Murray RP,24,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Frank Herrmann RP,14,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0.0
Severino Gonzalez SP,27,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
James Russell RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Andrew Bailey P *,33,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Michael Mariot RP,25,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Edubray Ramos RP,42,0,0,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,0.1
Jeanmar Gomez RP,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Daniel Stumpf RP,7,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Luis Garcia RP,17,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Joely Rodriguez RP,12,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Patrick Schuster RP *,6,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Elvis Araujo RP,32,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
David Hernandez RP,70,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Hector Neris RP,79,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Dalier Hinojosa RP,10,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
Total,162,5434,610,1306,231,35,161,575,2090,424,1376,96,.240,.301,.385,.685,
